id,studentid,jobid,action,content
291,2015011286,4,TIME_ESTIMATION,TIMESTAMP=1447337837905	USER=2015011286	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=37 REL=0 ANS=D
292,2015011286,4,BEGIN_READING,TIMESTAMP=1447337838561	USER=2015011286	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
293,2015011286,4,END_READING,TIMESTAMP=1447337946988	USER=2015011286	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=4
294,2015011286,4,TIME_ESTIMATION,TIMESTAMP=1447337954686	USER=2015011286	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=55 REL=0 ANS=D
295,2012310575,0,BEGIN_CALIBRATION,TIMESTAMP=1447400596181	USER=2012310575	JOBID=0	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
296,2012310575,0,END_CALIBRATION,TIMESTAMP=1447400626598	USER=2012310575	JOBID=0	DOCID=0	ACTION=END_CALIBRATION	INFO:
297,2012310575,0,BEGIN_CALIBRATION,TIMESTAMP=1447400635433	USER=2012310575	JOBID=0	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
298,2012310575,0,END_CALIBRATION,TIMESTAMP=1447400650100	USER=2012310575	JOBID=0	DOCID=9	ACTION=END_CALIBRATION	INFO:
299,2012310575,0,BEGIN_READING,TIMESTAMP=1447400679664	USER=2012310575	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
300,2012310575,0,END_READING,TIMESTAMP=1447400688832	USER=2012310575	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=1
301,2012310575,0,TIME_ESTIMATION,TIMESTAMP=1447400779979	USER=2012310575	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=257 REL=-1 ANS=B
302,2012310575,0,BEGIN_READING,TIMESTAMP=1447400781950	USER=2012310575	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
303,2012310575,0,BEGIN_READING,TIMESTAMP=1447400782583	USER=2012310575	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
304,2012310575,0,BEGIN_READING,TIMESTAMP=1447400783149	USER=2012310575	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
305,2015011254,0,BEGIN_CALIBRATION,TIMESTAMP=1447400884843	USER=2015011254	JOBID=0	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
306,2015011254,0,END_CALIBRATION,TIMESTAMP=1447400983909	USER=2015011254	JOBID=0	DOCID=0	ACTION=END_CALIBRATION	INFO:
307,2015011254,0,BEGIN_CALIBRATION,TIMESTAMP=1447400988362	USER=2015011254	JOBID=0	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
308,2015011254,0,END_CALIBRATION,TIMESTAMP=1447401290755	USER=2015011254	JOBID=0	DOCID=9	ACTION=END_CALIBRATION	INFO:
309,2015011254,0,END_CALIBRATION,TIMESTAMP=1447401295672	USER=2015011254	JOBID=0	DOCID=9	ACTION=END_CALIBRATION	INFO:
310,2015011254,0,BEGIN_READING,TIMESTAMP=1447401300488	USER=2015011254	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
311,2015011254,0,END_READING,TIMESTAMP=1447401471570	USER=2015011254	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=1
312,2015011254,0,TIME_ESTIMATION,TIMESTAMP=1447401493519	USER=2015011254	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=129 REL=2 ANS=B
313,2015011254,0,BEGIN_READING,TIMESTAMP=1447401498938	USER=2015011254	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
314,2015011254,0,END_READING,TIMESTAMP=1447401554854	USER=2015011254	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=2
315,2015011254,0,TIME_ESTIMATION,TIMESTAMP=1447401592120	USER=2015011254	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=41 REL=1 ANS=C
316,2015011254,0,BEGIN_READING,TIMESTAMP=1447401593754	USER=2015011254	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
317,2015011254,0,END_READING,TIMESTAMP=1447401686984	USER=2015011254	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=3
318,2015011254,0,TIME_ESTIMATION,TIMESTAMP=1447401715655	USER=2015011254	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=55 REL=1 ANS=D
319,2015011254,0,BEGIN_READING,TIMESTAMP=1447401719303	USER=2015011254	JOBID=0	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
320,2015011254,0,END_READING,TIMESTAMP=1447401836951	USER=2015011254	JOBID=0	ACTION=END_READING	INFO: CURRENT_DOC=4
321,2015011254,0,TIME_ESTIMATION,TIMESTAMP=1447401875319	USER=2015011254	JOBID=0	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=82 REL=1 ANS=C
322,2015011254,1,BEGIN_CALIBRATION,TIMESTAMP=1447401887720	USER=2015011254	JOBID=1	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
323,2015011254,1,END_CALIBRATION,TIMESTAMP=1447401915081	USER=2015011254	JOBID=1	DOCID=0	ACTION=END_CALIBRATION	INFO:
324,2015011254,1,BEGIN_CALIBRATION,TIMESTAMP=1447401919589	USER=2015011254	JOBID=1	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
325,2015011254,1,END_CALIBRATION,TIMESTAMP=1447402115074	USER=2015011254	JOBID=1	DOCID=9	ACTION=END_CALIBRATION	INFO:
326,2015011254,1,END_CALIBRATION,TIMESTAMP=1447402122832	USER=2015011254	JOBID=1	DOCID=9	ACTION=END_CALIBRATION	INFO:
327,2015011254,1,BEGIN_READING,TIMESTAMP=1447402126432	USER=2015011254	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
328,2015011254,1,END_READING,TIMESTAMP=1447402357835	USER=2015011254	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=1
329,2015011254,1,TIME_ESTIMATION,TIMESTAMP=1447402377814	USER=2015011254	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=137 REL=3 ANS=C
330,2015011254,1,BEGIN_READING,TIMESTAMP=1447402380136	USER=2015011254	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
331,2015011254,1,END_READING,TIMESTAMP=1447402513580	USER=2015011254	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=2
332,2015011254,1,TIME_ESTIMATION,TIMESTAMP=1447402523218	USER=2015011254	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=103 REL=0 ANS=D
333,2015011254,1,BEGIN_READING,TIMESTAMP=1447402525091	USER=2015011254	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
334,2015011254,1,END_READING,TIMESTAMP=1447402671133	USER=2015011254	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=3
335,2015011254,1,TIME_ESTIMATION,TIMESTAMP=1447402687429	USER=2015011254	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=61 REL=1 ANS=C
336,2015011254,1,BEGIN_READING,TIMESTAMP=1447402689581	USER=2015011254	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
337,2015011254,1,END_READING,TIMESTAMP=1447402794560	USER=2015011254	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=4
338,2015011254,1,TIME_ESTIMATION,TIMESTAMP=1447402816563	USER=2015011254	JOBID=1	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=87 REL=1 ANS=C
339,2015011254,2,BEGIN_CALIBRATION,TIMESTAMP=1447402825349	USER=2015011254	JOBID=2	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
340,2015011254,2,END_CALIBRATION,TIMESTAMP=1447402969654	USER=2015011254	JOBID=2	DOCID=0	ACTION=END_CALIBRATION	INFO:
341,2015011254,2,BEGIN_CALIBRATION,TIMESTAMP=1447402975547	USER=2015011254	JOBID=2	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
342,2015011254,2,END_CALIBRATION,TIMESTAMP=1447403135275	USER=2015011254	JOBID=2	DOCID=9	ACTION=END_CALIBRATION	INFO:
343,2015011254,2,BEGIN_READING,TIMESTAMP=1447403141359	USER=2015011254	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
344,2015011254,2,END_READING,TIMESTAMP=1447403198908	USER=2015011254	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=1
345,2015011254,2,TIME_ESTIMATION,TIMESTAMP=1447403213526	USER=2015011254	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=126 REL=3 ANS=D
346,2015011254,2,BEGIN_READING,TIMESTAMP=1447403215278	USER=2015011254	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
347,2015011254,2,END_READING,TIMESTAMP=1447403269705	USER=2015011254	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=2
348,2015011254,2,TIME_ESTIMATION,TIMESTAMP=1447403288077	USER=2015011254	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=96 REL=0 ANS=B
349,2015011254,2,BEGIN_READING,TIMESTAMP=1447403289797	USER=2015011254	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
350,2015011254,2,END_READING,TIMESTAMP=1447403378525	USER=2015011254	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=3
351,2015011254,2,TIME_ESTIMATION,TIMESTAMP=1447403397192	USER=2015011254	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=133 REL=2 ANS=B
352,2015011254,2,BEGIN_READING,TIMESTAMP=1447403399111	USER=2015011254	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
353,2015011254,2,END_READING,TIMESTAMP=1447403449222	USER=2015011254	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=4
354,2015011254,2,TIME_ESTIMATION,TIMESTAMP=1447403473639	USER=2015011254	JOBID=2	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=119 REL=2 ANS=C
355,2015011254,3,BEGIN_CALIBRATION,TIMESTAMP=1447403488006	USER=2015011254	JOBID=3	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
356,2015011254,3,END_CALIBRATION,TIMESTAMP=1447403526291	USER=2015011254	JOBID=3	DOCID=0	ACTION=END_CALIBRATION	INFO:
357,2015011254,3,BEGIN_CALIBRATION,TIMESTAMP=1447403531174	USER=2015011254	JOBID=3	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
358,2015011254,3,END_CALIBRATION,TIMESTAMP=1447403746924	USER=2015011254	JOBID=3	DOCID=9	ACTION=END_CALIBRATION	INFO:
359,2015011254,3,BEGIN_READING,TIMESTAMP=1447403753042	USER=2015011254	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
360,2015011254,3,END_READING,TIMESTAMP=1447403857738	USER=2015011254	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=1
361,2015011254,3,TIME_ESTIMATION,TIMESTAMP=1447403875558	USER=2015011254	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=132 REL=3 ANS=B
362,2015011254,3,BEGIN_READING,TIMESTAMP=1447403877457	USER=2015011254	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
363,2015011254,3,END_READING,TIMESTAMP=1447404044187	USER=2015011254	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=2
364,2015011254,3,TIME_ESTIMATION,TIMESTAMP=1447404062737	USER=2015011254	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=245 REL=1 ANS=C
365,2015011254,3,BEGIN_READING,TIMESTAMP=1447404064604	USER=2015011254	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
366,2015011254,3,END_READING,TIMESTAMP=1447404251567	USER=2015011254	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=3
367,2015011254,3,TIME_ESTIMATION,TIMESTAMP=1447404261389	USER=2015011254	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=177 REL=1 ANS=D
368,2015011254,3,BEGIN_READING,TIMESTAMP=1447404262738	USER=2015011254	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
369,2015011254,3,END_READING,TIMESTAMP=1447404300503	USER=2015011254	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=4
370,2015011254,3,TIME_ESTIMATION,TIMESTAMP=1447404311871	USER=2015011254	JOBID=3	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=54 REL=0 ANS=C
371,2015011254,4,BEGIN_CALIBRATION,TIMESTAMP=1447404319074	USER=2015011254	JOBID=4	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
372,2015011254,4,END_CALIBRATION,TIMESTAMP=1447404404640	USER=2015011254	JOBID=4	DOCID=0	ACTION=END_CALIBRATION	INFO:
373,2015011254,4,BEGIN_CALIBRATION,TIMESTAMP=1447404408492	USER=2015011254	JOBID=4	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
374,2015011254,4,END_CALIBRATION,TIMESTAMP=1447404574212	USER=2015011254	JOBID=4	DOCID=9	ACTION=END_CALIBRATION	INFO:
375,2015011254,4,BEGIN_READING,TIMESTAMP=1447404578602	USER=2015011254	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
376,2015011254,4,END_READING,TIMESTAMP=1447404766767	USER=2015011254	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=1
377,2015011254,4,TIME_ESTIMATION,TIMESTAMP=1447404786518	USER=2015011254	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=1 ET=186 REL=3 ANS=C
378,2015011254,4,BEGIN_READING,TIMESTAMP=1447404788168	USER=2015011254	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
379,2015011254,4,END_READING,TIMESTAMP=1447404893850	USER=2015011254	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=2
380,2015011254,4,TIME_ESTIMATION,TIMESTAMP=1447404904864	USER=2015011254	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=2 ET=121 REL=3 ANS=A
381,2015011254,4,BEGIN_READING,TIMESTAMP=1447404906653	USER=2015011254	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
382,2015011254,4,END_READING,TIMESTAMP=1447405036297	USER=2015011254	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=3
383,2015011254,4,TIME_ESTIMATION,TIMESTAMP=1447405053633	USER=2015011254	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=3 ET=116 REL=0 ANS=D
384,2015011254,4,BEGIN_READING,TIMESTAMP=1447405054920	USER=2015011254	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
385,2015011254,4,END_READING,TIMESTAMP=1447405257247	USER=2015011254	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=4
386,2015011254,4,TIME_ESTIMATION,TIMESTAMP=1447405274300	USER=2015011254	JOBID=4	ACTION=TIME_ESTIMATION	INFO: CURRENT_DOC=4 ET=169 REL=0 ANS=C
